,source,author,title,description,url,urlToImage,publishedAt,content
578,"{'id': 'cbc-news', 'name': 'CBC News'}",Paul Withers,COVID-19 making life tougher on and off the road for truckers,"The COVID-19 pandemic has not driven Atlantic Canadian truckers off the road, but they say it's getting tougher behind the wheel as rest stops, shower facilities and restaurants are closing down in the United States.",https://www.cbc.ca/news/canada/nova-scotia/truck-driver-challenges-covid-19-1.5502173,https://i.cbc.ca/1.5502359.1584575707!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/1213329067.jpg,2020-03-19T09:00:00Z,The COVID pandemic has not driven Atlantic Canadian truckers off the road but they say its getting tougher behind the wheel as rest stops shower facilities and restaurantsare closing down in the United StatesTo keep the big rigs rolling truckers ar  chars
579,"{'id': 'cbc-news', 'name': 'CBC News'}",Jacques Poitras,"Call centres adopt work-from-home policies, even those who claimed it wasn't possible","A call-centre company that employs almost a thousand New Brunswickers says it’s working on keeping its staff two metres apart, but it’s still a work in progress.",https://www.cbc.ca/news/canada/new-brunswick/call-centre-covid-19-1.5510896,https://i.cbc.ca/1.3228414.1442309457!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/call-centre-in-saint-john.jpg,2020-03-26T18:05:58Z,A callcentre company that employs almost a thousand New Brunswickers says its ramping up efforts to keep its staff two metres apart but its still a work in progressNordia Inc says some employees in its Moncton and Saint John call centres have been sitti  chars
580,"{'id': 'cbc-news', 'name': 'CBC News'}",Colin Butler,TD Bank employees worry call centres are 'breeding ground' for COVID-19,"Employees at TD Bank say they're worried cramped conditions, shared desks, equipment, washrooms and kitchens are turning their call centres into a potential 'breeding ground' for the coronavirus.",https://www.cbc.ca/news/canada/london/call-centre-coronavirus-covid19-1.5504620,https://i.cbc.ca/1.5504704.1584726126!/fileImage/httpImage/image.JPG_gen/derivatives/16x9_620/td-bank-york-call-centre.JPG,2020-03-20T20:01:35Z,Employees at TD Bank say hundreds of people are working less than a metre apart in some cases while sharing the same desks equipment kitchens eating areas and washrooms making their workplace a potential breeding ground for the coronavirusIt comes   chars
581,"{'id': 'cbc-news', 'name': 'CBC News'}",CBC News,COVID-19 outbreak puts added burden on N.B. soup kitchens,Soup kitchens in the province are making changes in order to remain open during the COVID-19 pandemic.,https://www.cbc.ca/news/canada/new-brunswick/nb-covid-19-soup-kitchens-open-1.5498193,https://i.cbc.ca/1.3885218.1481127317!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/ray-of-hope-soup-kitchen-volunteers.jpg,2020-03-15T10:00:00Z,Dave Small is in need of one thing to keep theRay of Hope Soup Kitchen in Moncton open handsanitizerRight now its impossible to find any hand sanitizer he said All the stores are sold outThe board chair said he spent Saturday trying tofind en  chars
582,"{'id': 'cbc-news', 'name': 'CBC News'}",Shane Fowler,New Brunswick's little chapel on wheels,"The air in the tires is a little low, and the paint a bit chipped, but the lights are on at the transport-truck-turned-mobile-chapel whenever a trucker needs some guidance.",https://www.cbc.ca/news/canada/new-brunswick/new-brunswicks-little-church-on-wheels-1.5488225,https://i.cbc.ca/1.5488256.1583509246!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/transport-for-christ.jpg,2020-03-06T20:10:38Z,The air in the tires is a little low and the paint a bit chipped but the lights are on at the transporttruckturnedmobilechapel whenever a trucker needs some guidanceFor two decades the  WModel Ford transport truck has been tucked away behind t  chars
583,"{'id': 'cbc-news', 'name': 'CBC News'}",Shane Magee,Snowbirds flock back to New Brunswick,"The growing coronavirus pandemic has sent a wave of New Brunswick snowbirds in Florida back north, heeding a warning from the federal government to return home.",https://www.cbc.ca/news/canada/new-brunswick/snowbirds-new-brunswick-covid-19-1.5500489,https://i.cbc.ca/1.5500520.1584469257!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/aurel-schofield.jpg,2020-03-17T20:56:11Z,The growing coronavirus pandemic has sent a wave of New Brunswicksnowbirdsback northThe Canadian Snowbirds Association has advised its members to head for homeas the COVID pandemic advances in the United States and access to outofcountry medical i  chars
584,"{'id': 'cbc-news', 'name': 'CBC News'}",Gary Moore,Empty streets in NB on day 1 of state of emergency,Streets around New Brunswick were more quiet than usual on Friday during day one of the state of emergency in response to COVID-19.,https://www.cbc.ca/news/canada/new-brunswick/state-of-emergency-nb-1.5504939,https://i.cbc.ca/1.5505021.1584734924!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/downtown-fredericton.jpg,2020-03-20T22:44:22Z,Its lunch time on Friday in Fredericton and the streets that are typically bustling with people looking for a bite to eat or running midday errands are eerily quietMuch of the province feels a bit like a ghost townIts day one of the state of emer  chars
585,"{'id': 'cbc-news', 'name': 'CBC News'}",Elizabeth Fraser,N.B. coronavirus roundup: Premier Higgs to provide COVID-19 update,Premier Blaine Higgs will be providing an update this afternoon in Fredericton regarding the COVID-19 outbreak.,https://www.cbc.ca/news/canada/new-brunswick/roundup-covid-19-coronavirus-1.5498430,https://i.cbc.ca/1.5495590.1584039439!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/blaine-higgs.jpg,2020-03-15T14:40:11Z,Premier Blaine Higgs will be providing an update this afternoon in Fredericton regarding the COVID outbreakDr Jennifer Russell New Brunswickschief medical officer of health will also be speaking to reporters at a  pm news conferenceNew Bru  chars
586,"{'id': 'cbc-news', 'name': 'CBC News'}",Elizabeth Fraser,New Brunswickers asked to weigh in on primary health services in their area,The New Brunswick Health Council is calling on citizens to express their thoughts on health-care services in its Primary Health Survey.,https://www.cbc.ca/news/canada/new-brunswick/primary-health-services-new-brunswick-health-council-1.5482018,https://i.cbc.ca/1.3556421.1579295454!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/nursing.jpg,2020-03-02T15:17:13Z,The New Brunswick Health Council is calling on citizens to express their thoughts on healthcare services in its Primary Health SurveyIn a telephone survey thousands of residents will be asked about their experience involving primary healthcare which i  chars
587,"{'id': 'bbc-news', 'name': 'BBC News'}",,Curry scores 23 points in comeback game - but Warriors lose again,Stephen Curry scores 23 points in 27 minutes in his first match since October as the Golden State Warriors lose 121-113 to the Toronto Raptors.,https://www.bbc.co.uk/sport/basketball/51765452,https://ichef.bbci.co.uk/onesport/cps/624/cpsprodpb/05D7/production/_111159410_curry_reuters2.jpg,2020-03-06T08:14:28Z,Stephen Curry was the NBAs Most Valuable Player in  and Stephen Curry scored  points in  minutes in his first match since October as the Golden State Warriors lost  to the Toronto RaptorsThe threetime NBA champion broke his left hand  chars
588,"{'id': None, 'name': 'Torontosun.com'}",,'STRONGEST POSSIBLE MESSAGE': State of emergency declared in Toronto - Toronto Sun,'STRONGEST POSSIBLE MESSAGE': State of emergency declared in Toronto Toronto Sun Mayor John Tory declares state of emergency in Toronto | COVID-19 Toronto Star City announces measures to help low-income renters Toronto Sun Premier Ford says he wouldn't hesita…,https://torontosun.com/news/local-news/strongest-possible-message-state-of-emergency-declared-in-toronto,https://postmediatorontosun.files.wordpress.com/2020/03/tory-presser.jpg,2020-03-24T00:41:00Z,For the first time in the citys history Toronto Mayor John Tory declared a state of emergencyThe order was signed Monday afternoon after Tory consulted with Dr Eileen de Villa the citys chief medical officer and Matthew Pegg fire chief and emergency m  chars
589,"{'id': 'wired', 'name': 'Wired'}",Flavie Halais,Is Your Data Being Collected? These Signs Will Tell You Where,Alphabet's Sidewalk Labs is testing icons that provide “digital transparency” when information is collected in public spaces.,https://www.wired.com/story/data-collected-signs-will-tell-where/,"https://media.wired.com/photos/5e59411c6b2364000910b51b/191:100/w_1280,c_limit/Transpo-Quayside1_SidewalkLabs.jpg",2020-03-04T13:00:00Z,As cities incorporate digital technologies into their landscapes they face the challenge of informing people of the many sensors cameras and other smart technologies that surround them Few people have the patience to read through the lengthy privacy notic  chars
590,"{'id': None, 'name': 'Ctvnews.ca'}",,Amber Alert issued for 14-year-old boy allegedly abducted in Toronto - CTV News,Amber Alert issued for 14-year-old boy allegedly abducted in Toronto CTV News Amber Alert issued for 14-year-old boy last seen near Jane and Driftwood CityNews Toronto Amber Alert issued for 14-year-old Toronto boy police say was abducted CTV News Amber Alert…,https://www.ctvnews.ca/canada/amber-alert-issued-for-14-year-old-boy-allegedly-abducted-in-toronto-1.4839649,https://www.ctvnews.ca/polopoly_fs/1.4839634.1583382954!/httpImage/image.png_gen/derivatives/landscape_620/image.png,2020-03-05T05:18:00Z,TORONTO  The Toronto Police Service has issued an Amber Alert for a missing yearold boyPolice say Shammah Jolayemi was last seen at approximately  am ET Wednesday after allegedly being abducted from the area of Jane Street and Driftwood Avenu  chars
591,"{'id': None, 'name': 'Globalnews.ca'}",gabbyrodrigues,Sudbury man who attended Toronto convention confirmed as Ontario’s 37th coronavirus case - Global News,Sudbury man who attended Toronto convention confirmed as Ontario’s 37th coronavirus case Global News Toronto man who returned from Switzerland is Ontario's 36th COVID-19 case CP24 Toronto's Breaking News New coronavirus case confirmed in Ontario durhamradione…,http://globalnews.ca/news/6655133/ontario-coronavirus-covid19-36-case-switzerland/,https://shawglobalnews.files.wordpress.com/2020/03/cpt50150590-11.jpg?quality=70&strip=all&w=720&h=379&crop=1,2020-03-10T15:39:15Z,Health officials say that a man in his s who recently attended a convention in Toronto has been confirmed as the first case of COVID in the Sudbury area bringing Ontarios total up to An online statement from Public Health Sudbury amp Districts s  chars
592,"{'id': None, 'name': 'Sportsnet.ca'}",Chris Johnston,Maple Leafs have grounded scouts from flying to games amid COVID-19 concerns - Sportsnet.ca,Maple Leafs have grounded scouts from flying to games amid COVID-19 concerns Sportsnet.ca NHL Highlights | Lightning @ Maple Leafs 3/10/20 NHL Toronto-Tampa Bay game a nice playoffs teaser (if they happen) The Globe and Mail SIMMONS: Question not about Leafs:…,https://www.sportsnet.ca/hockey/nhl/maple-leafs-grounded-scouts-flying-games-amid-covid-19-concerns/,https://www.sportsnet.ca/wp-content/uploads/2016/12/shanahan_brendan.jpg,2020-03-11T13:48:00Z,The Toronto Maple Leafs have grounded their scouts from flying to games amid growing concerns about the spread of coronavirus Sportsnet has learnedThe team initially stopped air travel for its Europeanbased scouts when the outbreak hit there a couple wee  chars
593,"{'id': None, 'name': 'Ctvnews.ca'}",Chris Fox,Task force announced to help protect Toronto's economy from 'devastating impact' of virus - CTV News,Task force announced to help protect Toronto's economy from 'devastating impact' of virus CTV News WARREN: Joe Biden is looking for his John Tory-style comeback Toronto Sun The latest on the coronavirus: Toronto launches task force to boost local economy; Mar…,https://toronto.ctvnews.ca/task-force-announced-to-help-protect-toronto-s-economy-from-devastating-impact-of-virus-1.4854442,https://www.ctvnews.ca/polopoly_fs/1.4852490.1584354358!/httpImage/image.jpg_gen/derivatives/landscape_620/image.jpg,2020-03-16T10:56:00Z,TORONTO  Toronto Mayor John Tory has launched a special task force in response to a growing COVID outbreak that he says is having a devastating impact on the citys economyIn a news release issued early Monday morning Tory said that the task force w  chars
